energy,hermitian_transmission,reflection,unitarity_error,breit_wigner_1,breit_wigner_2,breit_wigner_3,breit_wigner_4,breit_wigner_5
1.21505,0.00427863986838048,0.995721360130893,7.2686301422209e-13,9.6195042911503e-09,0.018619490087578,0.0851465612396666,0.278365723415055,0.445356965820781
1.215225,0.00430121098804117,0.995698789017223,5.26378940435279e-12,9.61383949049461e-09,0.0186766481488687,0.0851944512972212,0.278443051680175,0.445426669022758
1.2154,0.00432392224762089,0.995676077750514,1.86473059216041e-12,9.6081796922568e-09,0.0187340681302501,0.0852423805136517,0.278520408024924,0.445496384207769
1.215575,0.00434677466816942,0.995653225331482,3.48387985127374e-13,9.60252489054864e-09,0.0187917516240176,0.0852903489302043,0.278597792460295,0.445566111376822
1.21575,0.00436976927958818,0.995630230715982,4.4300119128593e-12,9.59687507949052e-09,0.0188497002345037,0.0853383565881781,0.278675204997289,0.445635850530922
1.215925,0.00439290712001594,0.995607092883052,3.06821235085408e-12,9.59123025321151e-09,0.0189079155781867,0.0853864035289239,0.278752645646906,0.445705601671076
1.2161,0.00441618923679347,0.995583810757161,6.04583050289875e-12,9.5855904058493e-09,0.0189663992838002,0.0854344897938451,0.278830114420152,0.445775364798289
1.21621875,0.00443207052036845,0.995567929479327,3.04312131049755e-13,9.58176619916019e-09,0.0190062383256773,0.0854671421761249,0.278882698538718,0.445822710890507
1.216275,0.00443961668612964,0.995560383318041,4.17066381430686e-12,9.57995553155019e-09,0.0190251529924442,0.0854826154243973,0.278907611328035,0.445845139913564
1.21645,0.00446319053322686,0.995536809471933,5.16031661845773e-12,9.57432562446908e-09,0.019084178357697,0.0855307804620888,0.278985136381566,0.445914927017903
1.216625,0.00448691185237378,0.995513088153459,5.83311177138057e-12,9.56870067876946e-09,0.0191434770457288,0.0855789849484805,0.279062689591759,0.445984726112309
1.2168,0.00451078172691291,0.995489218275698,2.61080046470852e-12,9.5630806886234e-09,0.0192030507354153,0.0856272289251856,0.279140270969633,0.446054537197783
1.216975,0.00453480124963725,0.995465198755404,5.04152275482284e-12,9.55746564821149e-09,0.0192629011184544,0.0856755124338704,0.279217880526207,0.446124360275325
1.21715,0.00455897152264136,0.995441028474987,2.37176944750672e-12,9.5518555517229e-09,0.0193230298994822,0.0857238355162538,0.279295518272508,0.446194195345933
1.217325,0.00458329365740164,0.995416706341457,1.14097620240727e-12,9.5462503933553e-09,0.0193834387961914,0.0857721982141077,0.27937318421956,0.446264042410605
1.2175,0.00460776877508823,0.995392231231217,6.30495655684626e-12,9.54065016731488e-09,0.0194441295394505,0.0858206005692568,0.279450878378396,0.446333901470339
1.217675,0.00463239800642739,0.995367601992619,9.54014645060397e-13,9.53505486781633e-09,0.0195051038734246,0.0858690426235788,0.279528600760049,0.44640377252613
1.21785,0.00465718249196418,0.995342817509058,1.02184927186499e-12,9.52946448908281e-09,0.019566363555697,0.0859175244190046,0.279606351375556,0.446473655578974
1.217875,0.0046607358734877,0.99533926412199,4.52238246850811e-12,9.5286662649081e-09,0.0195751383357198,0.0859244536363988,0.279617460911791,0.446483639851647
1.218025,0.00468212338181331,0.995317876617777,4.1000536299407e-13,9.52387902534593e-09,0.0196279103573928,0.0859660459975183,0.279684130235957,0.446543550629865
1.2182,0.0047072218363436,0.995292778163832,1.75415237890775e-13,9.51829847084578e-09,0.0196897460633028,0.0860146074011573,0.279761937352294,0.446613457679795
1.218375,0.00473247902578402,0.995267520969012,5.2039483833255e-12,9.51272281983087e-09,0.0197518724720098,0.0860632086720121,0.279839772735615,0.446683376729757
1.21855,0.00475789613062568,0.995242103870933,1.55830903736387e-12,9.50715206655813e-09,0.0198142913960153,0.0861118498522268,0.279917636396969,0.446753307780742
1.218725,0.00478347434143066,0.995216525658191,3.78697073699641e-13,9.5015862052929e-09,0.0198770046618684,0.086160530983999,0.27999552834741,0.446823250833741
1.2189,0.00480921485921878,0.995190785136915,3.86624066095465e-12,9.49602523030892e-09,0.0199400141102954,0.0862092521095796,0.280073448597992,0.446893205889742
1.219075,0.00483511889526648,0.995164881102891,1.84219306476052e-12,9.49046913588827e-09,0.0200033215963316,0.0862580132712736,0.280151397159775,0.446963172949734
1.21925,0.00486118767171107,0.995138812333557,5.26800825184637e-12,9.48491791632144e-09,0.0200669289894531,0.0863068145114393,0.280229374043821,0.447033152014704
1.219425,0.00488742242110531,0.995112577578169,7.2553074659254e-13,9.47937156590722e-09,0.0201308381737115,0.086355655872489,0.280307379261197,0.447103143085639
1.21953125,0.00490343216383687,0.995096567829221,6.94200252837618e-12,9.47600651203104e-09,0.0201697882215463,0.0863853291482699,0.280354753399779,0.44714564352234
1.2196,0.00491382438673867,0.995086175609968,3.2932545579456e-12,9.47383007895277e-09,0.0201950510478695,0.0864045373968888,0.28038541282297,0.447173146163523
1.219775,0.00494039482273894,0.995059605174922,2.3392399128852e-12,9.46829344977355e-09,0.0202595695255377,0.0864534591271588,0.280463474740213,0.447243161249341
1.21995,0.00496713499465445,0.995032865007499,2.1538326677728e-12,9.46276167269333e-09,0.0203243955353128,0.0865024211058731,0.280541565024,0.447313188344076
1.220125,0.00499404617829652,0.99500595382274,1.03628217118512e-12,9.45723474204415e-09,0.0203895310209186,0.0865514233756599,0.28061968368541,0.447383227448711
1.2203,0.0050211296613682,0.994978870334241,4.39048797318264e-12,9.45171265216635e-09,0.0204549779413463,0.0866004659792017,0.280697830735524,0.447453278564228
1.220475,0.00504838674279574,0.994951613254235,2.96962454626737e-12,9.44619539740851e-09,0.0205207382709982,0.0866495489592351,0.280776006185426,0.447523341691606
1.22065,0.00507581873253091,0.994924181264179,3.28959082196434e-12,9.44068297212746e-09,0.0205868139998323,0.0866986723585512,0.280854210046205,0.447593416831825
1.220825,0.00510342695248506,0.994896573049586,2.07078798553084e-12,9.43517537068826e-09,0.0206532071335083,0.0867478362199953,0.280932442328951,0.447663503985863
1.221,0.00513121273590713,0.994868787261662,2.43061126781186e-12,9.4296725874642e-09,0.0207199196935352,0.0867970405864674,0.281010703044758,0.447733603154698
1.221175,0.00515917742804553,0.994840822569798,2.15660822533437e-12,9.42417461683674e-09,0.0207869537174212,0.0868462855009221,0.281088992204723,0.447803714339307
1.2211875,0.00516118178794416,0.994838818216565,4.50928183681754e-12,9.42378208865626e-09,0.0207917542170582,0.0868498045475287,0.281094585376295,0.447808722740878
1.22135,0.00518732238595714,0.994812677616413,2.37032615757471e-12,9.41868145319557e-09,0.0208543112588242,0.0868955710063685,0.281167309819947,0.447873837540664
1.221525,0.00521564897885367,0.994784351024925,3.77853304200926e-12,9.41319309093851e-09,0.0209219943877045,0.0869448971458706,0.281245655901533,0.447943972759745
