energy,part3_absT2,breit_wigner_E1,breit_wigner_E2,breit_wigner_E3,breit_wigner_E4,breit_wigner_E5
1.81934151887221,0.897248352378869,2.36402901124737e-09,0.000984222534933333,0.961520350344594,0.774173818888339,0.753271278083173
1.82070486584811,0.900951438959537,2.35865921967348e-09,0.000978797405622325,0.958570070277423,0.775736251877578,0.754067886647991
1.82206821282401,0.904578575052593,2.35330770322255e-09,0.000973416994261811,0.95552539867767,0.777297962886332,0.754864467372202
1.82343155979991,0.90812956464258,2.34797437906041e-09,0.000968080810891964,0.952388303216891,0.778858905019248,0.755661014734012
1.82479490677581,0.911604269346067,2.3426591648217e-09,0.00096278837224288,0.949160791087223,0.780419031044632,0.756457523188729
1.82615825375171,0.915002607641927,2.33736197860664e-09,0.000957539201625305,0.945844906019337,0.781978293395357,0.757253987168761
1.8275216007276,0.918324553980403,2.33208273897793e-09,0.000952332828823425,0.942442725295957,0.783536644169837,0.758050401083628
1.8288849477035,0.921570137849384,2.32682136495758e-09,0.000947168789989701,0.938956356768293,0.785094035133054,0.758846759319969
1.8302482946794,0.924739442738289,2.32157777602382e-09,0.000942046627541676,0.935387935882533,0.786650417717645,0.759643056241547
1.8316116416553,0.927832605034787,2.31635189210802e-09,0.000936965890060741,0.931739622723329,0.788205743025045,0.760439286189257
1.8329749886312,0.930849812882537,2.31114363359163e-09,0.000931926132192796,0.928013599080902,0.789759961826696,0.761235443481139
1.83433833560709,0.933791304931017,2.30595292130314e-09,0.000926926914550776,0.924212065548187,0.791313024565308,0.762031522412385
1.83570168258299,0.936657369063994,2.3007796765151e-09,0.000921967803618997,0.920337238654099,0.792864881356184,0.762827517255352
1.83706502955889,0.939448341063411,2.29562382094109e-09,0.000917048371659286,0.916391348038713,0.794415481988612,0.763623422259574
1.83842837653479,0.942164603223819,2.29048527673279e-09,0.000912168196618861,0.912376633675856,0.795964775927306,0.764419231651771
1.83979172351069,0.944806582918981,2.28536396647704e-09,0.000907326862039915,0.908295343148225,0.797512712313921,0.76521493963587
1.84115507048658,0.947374751155261,2.28025981319292e-09,0.000902523956970872,0.904149728979896,0.799059239968627,0.766010540393012
1.84251841746248,0.949869621039928,2.27517274032883e-09,0.000897759075879284,0.899942046030642,0.800604307391744,0.766806028081571
1.84388176443838,0.952291746274779,2.27010267175969e-09,0.000893031818566331,0.895674548956229,0.802147862765443,0.767601396837172
1.84524511141428,0.954641719595659,2.265049531784e-09,0.000888341790082883,0.891349489738442,0.803689853955514,0.768396640772706
1.84660845839018,0.956920171179308,2.2600132451211e-09,0.000883688600647111,0.886969115288281,0.805230228513193,0.769191753978345
1.84797180536608,0.959127767082694,2.2549937369083e-09,0.000879071865563586,0.882535665125387,0.806768933677065,0.769986730521568
1.84933515234197,0.961265207600034,2.24999093269813e-09,0.000874491205143871,0.878051369136453,0.808305916375018,0.770781564447175
1.85069849931787,0.96333322568124,2.24500475845559e-09,0.000869946244628537,0.873518445414975,0.809841123226277,0.771576249777313
1.85206184629377,0.965332585282434,2.24003514055538e-09,0.000865436614110603,0.868939098184437,0.8113745005435,0.772370780511491
1.85342519326967,0.967264079785098,2.23508200577921e-09,0.000860961948460355,0.864315515806605,0.81290599433494,0.773165150626609
1.85478854024557,0.969128530328989,2.23014528131308e-09,0.000856521887251521,0.85964986887636,0.814435550306681,0.773959354076979
1.85615188722146,0.970926784257966,2.22522489474462e-09,0.000852116074688773,0.854944308404161,0.815963113864932,0.774753384794349
1.85751523419736,0.972659713474979,2.22032077406043e-09,0.000847744159536531,0.850200964086892,0.817488630118402,0.775547236687928
1.85887858117326,0.974328212872098,2.21543284764345e-09,0.000843405795049039,0.845421942667628,0.819012043880736,0.776340903644415
1.86024192814916,0.975933198766946,2.21056104427033e-09,0.000839100638901682,0.840609326384498,0.820533299673023,0.777134379528026
1.86160527512506,0.977475607335748,2.20570529310885e-09,0.00083482835312354,0.835765171508637,0.822052341726379,0.777927658180519
1.86296862210096,0.978956393081814,2.20086552371534e-09,0.000830588604031126,0.830891506970875,0.823569113984593,0.778720733421226
1.86433196907685,0.980376527343452,2.19604166603213e-09,0.0008263810621633,0.825990333076667,0.825083560106847,0.779513599047084
1.86569531605275,0.981736996794229,2.191233650385e-09,0.00082220540221734,0.821063620308465,0.826595623470512,0.780306248832663
1.86705866302865,0.983038801990016,2.1864414074807e-09,0.000818061302986128,0.81611330821457,0.828105247174008,0.781098676530203
1.86842201000455,0.984282955949311,2.18166486840439e-09,0.000813948447296446,0.811141304383275,0.829612374039743,0.781890875869643
1.86978535698045,0.985470482769813,2.17690396461723e-09,0.000809866521948355,0.80614948350096,0.831116946617118,0.782682840558656
1.87114870395634,0.986602416250337,2.17215862795389e-09,0.000805815217655631,0.801139686492587,0.832618907185614,0.783474564282686
1.87251205093224,0.987679798572087,2.16742879062009e-09,0.000801794228987239,0.79611371974294,0.834118197757941,0.784266040704982
1.87387539790814,0.988703679023468,2.16271438519023e-09,0.000797803254309828,0.79107335439677,0.835614760083266,0.785057263466638
1.87523874488404,0.989675112724193,2.15801534460493e-09,0.000793841995731222,0.786020325735918,0.837108535650521,0.785848226186628
1.87660209185994,0.990595159430242,2.15333160216871e-09,0.000789910159044893,0.78095633263134,0.838599465691767,0.786638922461847
1.87796543883583,0.991464882352309,2.14866309154753e-09,0.000786007453675385,0.775883037067888,0.840087491185658,0.787429345867152
1.87932878581173,0.992285347014215,2.14400974676656e-09,0.000782133592624686,0.770802063739609,0.84157255286095,0.788219489955401
1.88069213278763,0.993057620162125,2.13937150220773e-09,0.00077828829241952,0.765714999713224,0.84305459120011,0.789009348257496
1.88205547976353,0.993782768715905,2.13474829260753e-09,0.000774471273059538,0.760623394157442,0.844533546442986,0.78979891428243
1.88341882673943,0.994461858730962,2.1301400530546e-09,0.000770682257966401,0.755528758135641,0.846009358590555,0.790588181517324
1.88478217371533,0.99509595444839,2.12554671898755e-09,0.00076692097393373,0.750432564459488,0.847481967408743,0.791377143427481
1.88614552069122,0.995686117344246,2.12096822619265e-09,0.0007631871510779,0.745336247600972,0.848951312432333,0.792165793456426
1.88750886766712,0.996233405250481,2.11640451080159e-09,0.000759480522789685,0.740241203660349,0.850417332968926,0.792954125025955
